"Data","Nr.Chamado","Cod.Cliente","Nome Cliente","Cidade","Estado","Nr.Série","Item","Dt.Fabricação","Dt.Emissão NF","Tipo","Causa","Observação"
"1/15/2025","30556","31112","COMPANHIA BRASILEIRA DE DISTRIBUICAO","CAMPOS DO JORDAO","SP","1410424003725","F01 ICFD TS 1,85","4/23/2024","5/2/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/15/2025","30558","42615","DMA DISTRIBUIDORA S/A","BELO HORIZONTE","MG","1470922000723","F01 ICFD CS 2,10","10/4/2022","9/1/2022","Fora Garantia","Refrigeração","CURTO NA RESISTENCIA"
"1/15/2025","30559","78661","WMS SUPERMERCADOS DO BRASIL LTDA","FERRAZ DE VASCONCELOS","SP","1470924129322","F01 ICFD CS 2,10","10/21/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/15/2025","30559","78661","WMS SUPERMERCADOS DO BRASIL LTDA","FERRAZ DE VASCONCELOS","SP","1470924129222","F01 ICFD CS 2,10","10/21/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/15/2025","30559","78661","WMS SUPERMERCADOS DO BRASIL LTDA","FERRAZ DE VASCONCELOS","SP","1470924132722","F01 ICFD CS 2,10","10/25/2024","12/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/15/2025","30560","79228","MARTINS DOS REIS E CIA LTDA ME","BRASILIA","DF","1470724050725","F01 ICFD CS 2,10","8/21/2024","9/28/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/15/2025","30562","44904","CRISTIANO DUARTE KRAS BORGES & CIA LTDA","OSORIO","RS","1471024037524","F01 ICFD CS 2,10","11/27/2024","12/5/2024","Garantia","Iluminação","LED EM CURTO"
"1/15/2025","30562","44904","CRISTIANO DUARTE KRAS BORGES & CIA LTDA","OSORIO","RS","1471024037424","F01 ICFD CS 2,10","11/27/2024","12/5/2024","Garantia","Iluminação","LED EM CURTO"
"1/15/2025","30563","79822","RMC COMERCIO DE ALIMENTOS LTDA","ALTOS","PI","1491023023925","F01 ICFD CS 2,50","1/30/2024","2/2/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"1/16/2025","30564","73315","SENDAS DISTRIBUIDORA S.A","IPATINGA","MG","1491022013523","F01 ICFD CS 2,50","10/27/2022","10/4/2022","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/16/2025","30565","68099","BISTEK SUPERMERCADOS LTDA","SAO JOSE","SC","140220013421","ICFD 2100 VD","2/29/2020","5/20/2020","Fora Garantia","Estrutura","puxador solto"
"1/16/2025","30566","63968","SUPERMERCADO NOVA ESMERALDA DE PRAIA GRANDE LTDA","PRAIA GRANDE","SP","1480224011725","F01 ICFD CV 2,10","3/6/2024","3/8/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/16/2025","30567","57706","ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA","FORTALEZA","CE","1470723007623","F01 ICFD CS 2,10","7/27/2023","8/24/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/16/2025","30570","52948","SUPER SELETO LTDA","SALGUEIRO","PE","1421124009624","F01 ICFD TV 1,85","12/9/2024","12/9/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30572","43949","AUTO SERVICO PRAIA GRANDE LTDA","FUNDAO","ES","1410824024524","F01 ICFD TS 1,85","10/4/2024","11/13/2024","Garantia","Estrutura","PERFIL SOLTANDO"
"1/17/2025","30572","43949","AUTO SERVICO PRAIA GRANDE LTDA","FUNDAO","ES","1470824074224","F01 ICFD CS 2,10","10/5/2024","11/13/2024","Garantia","Estrutura","PERFIL SOLTANDO"
"1/17/2025","30572","43949","AUTO SERVICO PRAIA GRANDE LTDA","FUNDAO","ES","1470824074324","F01 ICFD CS 2,10","10/5/2024","11/13/2024","Garantia","Estrutura","PERFIL SOLTANDO"
"1/17/2025","30573","78830","ZES SUPERMERCADO LTDA","CARAZINHO","RS","1480824034624","F01 ICFD CV 2,10","10/11/2024","12/9/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30573","78830","ZES SUPERMERCADO LTDA","CARAZINHO","RS","1480824035524","F01 ICFD CV 2,10","10/16/2024","12/9/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30574","69905","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210821001123","NICFD 2100C VD","8/18/2021","8/23/2021","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30574","69905","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210821002323","NICFD 2100C VD","8/26/2021","8/23/2021","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30574","69905","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210821001223","NICFD 2100C VD","8/18/2021","8/23/2021","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30574","69905","MERCANTIL NOVA ERA LTDA","MANAUS","AM","190821000323","NICFD 1850T VD","","8/23/2021","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30574","69905","MERCANTIL NOVA ERA LTDA","MANAUS","AM","190821000523","NICFD 1850T VD","8/17/2021","8/23/2021","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30575","78500","MERCANTIL NOVA ERA LTDA","BOA VISTA","RR","0912150245","ICFD 2100","12/7/2015","11/16/2020","Fora Garantia","Estrutura","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30575","78500","MERCANTIL NOVA ERA LTDA","BOA VISTA","RR","101215009300","ICFD 1800 R","","11/16/2020","Fora Garantia","Estrutura","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30576","30565","CARREFOUR COMERCIO E INDUSTRIA LTDA","SAO PAULO","SP","1470924083422","F01 ICFD CS 2,10","10/26/2024","11/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30576","30565","CARREFOUR COMERCIO E INDUSTRIA LTDA","SAO PAULO","SP","1470924083222","F01 ICFD CS 2,10","10/26/2024","11/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30576","30565","CARREFOUR COMERCIO E INDUSTRIA LTDA","SAO PAULO","SP","1470924084222","F01 ICFD CS 2,10","10/26/2024","11/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30576","30565","CARREFOUR COMERCIO E INDUSTRIA LTDA","SAO PAULO","SP","1470924082522","F01 ICFD CS 2,10","10/26/2024","11/13/2024","Garantia","Refrigeração","NÃO REFRIGERANDO"
"1/17/2025","30576","30565","CARREFOUR COMERCIO E INDUSTRIA LTDA","SAO PAULO","SP","1470924082622","F01 ICFD CS 2,10","10/26/2024","11/13/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","191020007723","NICFD 1850T VD","11/9/2020","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","140918013621","ICFD 2100 VD","9/17/2018","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","140718013611","ICFD 2100 VD","7/12/2018","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","140918013221","ICFD 2100 VD","9/17/2018","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","211020020123","NICFD 2100C VD","10/31/2020","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","211020020023","NICFD 2100C VD","10/31/2020","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","211020020323","NICFD 2100C VD","10/31/2020","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","211020019723","NICFD 2100C VD","10/31/2020","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","211020019823","NICFD 2100C VD","10/31/2020","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30579","70018","MERCANTIL NOVA ERA LTDA","MANAUS","AM","211020020223","NICFD 2100C VD","10/31/2020","11/16/2020","Fora Garantia","Refrigeração","ORÇAMENTO DE ESTRUTURA E LED"
"1/17/2025","30581","79052","M F C SUPERMERCADOS LTDA","UMUARAMA","PR","1500724007325","F01 ICFD CV 2,50","8/26/2024","9/26/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30582","76758","LIDER COMERCIO E INDUSTRIA LTDA","BELEM","PA","1500723009522","F01 ICFD CV 2,50","8/24/2023","10/10/2023","Fora Garantia","Estrutura","TAMPA SAINDO DO TRILHO"
"1/20/2025","30584","31728","CARREFOUR COMERCIO E INDUSTRIA LTDA","SAO PAULO","SP","1410924025322","F01 ICFD TS 1,85","10/11/2024","10/29/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30585","80170","KOCH HIPERMERCADO S.A","PALHOCA","SC","1480824014724","F01 ICFD CV 2,10","9/9/2024","10/19/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30585","80170","KOCH HIPERMERCADO S.A","PALHOCA","SC","1480824013824","F01 ICFD CV 2,10","9/9/2024","10/19/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30585","80170","KOCH HIPERMERCADO S.A","PALHOCA","SC","1480824014224","F01 ICFD CV 2,10","9/9/2024","10/19/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30585","80170","KOCH HIPERMERCADO S.A","PALHOCA","SC","1440824000124","F01 ICFD TV 2,10","9/11/2024","10/19/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30586","76328","MATEUS SUPERMERCADOS S.A","MACEIO","AL","1491023039923","F01 ICFD CS 2,50","10/28/2023","11/16/2023","Garantia Estendida","Iluminação","LED QUEIMADA"
"1/20/2025","30587","30550","CARREFOUR COMERCIO E INDUSTRIA LTDA","SAO BERNARDO DO CAMPO","SP","1480924011422","F01 ICFD CV 2,10","11/12/2024","11/14/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30591","78398","IRMAOS ZAT LTDA","CAMPOS NOVOS","SC","1490524044125","F01 ICFD CS 2,50","6/25/2024","7/31/2024","Garantia","Refrigeração","NÃO LIGA"
"1/20/2025","30591","78398","IRMAOS ZAT LTDA","CAMPOS NOVOS","SC","1490524044225","F01 ICFD CS 2,50","6/25/2024","7/31/2024","Garantia","Refrigeração","NÃO LIGA"
"1/20/2025","30592","77927","CASTANHA E CASTANHA LTDA","NOVO PROGRESSO","PA","1420424015524","F01 ICFD TV 1,85","6/27/2024","8/1/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30594","31317","CARREFOUR COMERCIO E INDUSTRIA LTDA","CACAPAVA","SP","1471124048822","F01 ICFD CS 2,10","12/16/2024","12/16/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30594","31317","CARREFOUR COMERCIO E INDUSTRIA LTDA","CACAPAVA","SP","1471124048922","F01 ICFD CS 2,10","12/16/2024","12/16/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30594","31317","CARREFOUR COMERCIO E INDUSTRIA LTDA","CACAPAVA","SP","1471124048122","F01 ICFD CS 2,10","12/13/2024","12/16/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30594","31317","CARREFOUR COMERCIO E INDUSTRIA LTDA","CACAPAVA","SP","1471124047822","F01 ICFD CS 2,10","12/16/2024","12/16/2024","Garantia","Refrigeração","NÃO RERFIGERA"
"1/20/2025","30594","31317","CARREFOUR COMERCIO E INDUSTRIA LTDA","CACAPAVA","SP","1411124015322","F01 ICFD TS 1,85","12/17/2024","12/16/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30595","51736","SUPERM SERTANIA COM DE ALIMENTOS LTDA","JUQUIA","SP","1420624005325","F01 ICFD TV 1,85","7/19/2024","8/6/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720029823","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720030723","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720030623","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720029123","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720030423","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720031123","NICFD 2100C VD","8/31/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720030523","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481022006322","F01 ICFD CV 2,10","11/23/2022","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1480422008722","F01 ICFD CV 2,10","4/25/2022","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1421022002622","F01 ICFD TV 1,85","11/23/2022","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1480422008022","F01 ICFD CV 2,10","4/25/2022","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1480422008922","F01 ICFD CV 2,10","4/25/2022","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","190720016723","NICFD 1850T VD","8/28/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720031023","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028823","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028623","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028723","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720031423","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720030023","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720031223","NICFD 2100C VD","9/9/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720029923","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028223","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028923","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028423","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028023","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720029023","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720029223","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027423","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027623","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027723","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027923","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028123","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027223","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720031323","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720029323","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027323","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027523","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028323","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720028523","NICFD 2100C VD","8/31/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720027823","NICFD 2100C VD","8/21/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","190720016323","NICFD 1850T VD","9/4/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720030323","NICFD 2100C VD","8/31/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720029723","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/20/2025","30596","68924","MERCANTIL NOVA ERA LTDA","MANAUS","AM","210720030223","NICFD 2100C VD","9/3/2020","9/8/2020","Fora Garantia","Estrutura","REVISÃO PARA ORÇAMENTO"
"1/21/2025","30598","43057","SUPERMERCADO SANTO AMARO LTDA","SANTO AMARO DA IMPERATRIZ","SC","1490824000224","F01 ICFD CS 2,50","9/9/2024","10/21/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"1/21/2025","30600","79688","IMPORTADORA E EXPORTADORA DE CEREAIS S/A","IMBE","RS","1410824023524","F01 ICFD TS 1,85","9/23/2024","10/15/2024","Garantia","Refrigeração","EM CURTO"
"1/21/2025","30601","75759","SUPERMERCADOS  MAMBO LTDA","SAO PAULO","SP","1420624011125","F01 ICFD TV 1,85","7/18/2024","3/30/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/21/2025","30601","75759","SUPERMERCADOS  MAMBO LTDA","SAO PAULO","SP","1420323000423","F01 ICFD TV 1,85","3/17/2023","3/30/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/21/2025","30601","75759","SUPERMERCADOS  MAMBO LTDA","SAO PAULO","SP","1420323000323","F01 ICFD TV 1,85","3/18/2023","3/30/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/21/2025","30601","75759","SUPERMERCADOS  MAMBO LTDA","SAO PAULO","SP","1420624011025","F01 ICFD TV 1,85","7/18/2024","3/30/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500324005323","F01 ICFD CV 2,50","5/15/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500524009025","F01 ICFD CV 2,50","7/3/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500524009125","F01 ICFD CV 2,50","7/3/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500524008825","F01 ICFD CV 2,50","7/3/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500324005223","F01 ICFD CV 2,50","5/9/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500324005023","F01 ICFD CV 2,50","5/9/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500524009325","F01 ICFD CV 2,50","7/4/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500524009225","F01 ICFD CV 2,50","7/3/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500524008925","F01 ICFD CV 2,50","7/3/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
"1/22/2025","30607","78505","SUPER LUCAS SUPERMERCADOS LTDA","CAMPOS NOVOS","SC","1500324004923","F01 ICFD CV 2,50","5/9/2024","5/21/2024","Fora Garantia","Estrutura","VIDRO EMPERRADO"
